*Vertices 100
1 "16913"
2 "16911"
3 "16984"
4 "16946"
5 "16964"
6 "16993"
7 "16935"
8 "16954"
9 "16919"
10 "16934"
11 "16943"
12 "16931"
13 "16971"
14 "16963"
15 "16942"
16 "16990"
17 "16916"
18 "16981"
19 "16909"
20 "16967"
21 "16977"
22 "16986"
23 "16930"
24 "16903"
25 "16924"
26 "16991"
27 "16912"
28 "16928"
29 "16958"
30 "16996"
31 "16957"
32 "16908"
33 "16972"
34 "16938"
35 "16926"
36 "16960"
37 "16925"
38 "16997"
39 "16961"
40 "16948"
41 "16939"
42 "16959"
43 "16929"
44 "16920"
45 "16915"
46 "16910"
47 "16936"
48 "16953"
49 "16965"
50 "16918"
51 "16921"
52 "16995"
53 "16988"
54 "16904"
55 "16937"
56 "16923"
57 "16966"
58 "16952"
59 "17000"
60 "16968"
61 "16980"
62 "16941"
63 "16982"
64 "16978"
65 "16956"
66 "16940"
67 "16932"
68 "16970"
69 "16949"
70 "16905"
71 "16933"
72 "16945"
73 "16989"
74 "16998"
75 "16987"
76 "16969"
77 "16985"
78 "16974"
79 "16976"
80 "16962"
81 "16999"
82 "16927"
83 "16973"
84 "16947"
85 "16944"
86 "16922"
87 "16992"
88 "16901"
89 "16914"
90 "16975"
91 "16906"
92 "16917"
93 "16950"
94 "16902"
95 "16983"
96 "16907"
97 "16955"
98 "16979"
99 "16994"
100 "16951"
*Edges
78 8 1912.0
89 86 699.0
36 93 1286.0
39 34 4184.0
52 61 351.0
24 38 140.0
36 92 3493.0
18 50 3553.0
14 17 1224.0
89 38 3748.0
58 95 3519.0
48 76 1816.0
50 81 4110.0
59 7 2706.0
62 76 4427.0
9 57 867.0
90 61 829.0
96 35 2632.0
1 26 4118.0
49 70 901.0
36 78 1619.0
76 5 1051.0
31 19 475.0
72 16 2064.0
90 18 3685.0
49 4 3049.0
45 78 253.0
92 6 4452.0
92 62 4286.0
5 56 3043.0
63 93 2588.0
49 63 4093.0
14 100 4305.0
3 34 3240.0
86 57 3620.0
98 95 2256.0
53 30 1601.0
84 63 3050.0
58 63 4273.0
11 65 887.0
63 71 2866.0
88 1 2345.0
51 33 1469.0
1 13 2107.0
67 78 508.0
36 25 3642.0
13 26 55.0
82 31 4233.0
41 3 585.0
51 81 3589.0
69 100 227.0
50 64 662.0
95 34 3197.0
89 91 2623.0
98 67 2831.0
83 53 3501.0
17 92 1776.0
86 6 403.0
52 56 3820.0
76 1 1219.0
13 53 2849.0
16 55 2548.0
26 53 2346.0
92 41 443.0
30 4 4275.0
1 66 2282.0
83 51 388.0
2 25 787.0
70 27 1213.0
79 44 2893.0
28 20 3766.0
42 48 2296.0
9 41 169.0
37 72 1925.0
75 68 1183.0
13 40 737.0
30 46 2128.0
37 15 3886.0
93 88 1734.0
71 32 1741.0
8 74 3673.0
54 60 3736.0
97 98 1080.0
98 52 1068.0
9 87 570.0
63 16 2951.0
7 49 4133.0
69 27 2031.0
52 57 2266.0
45 82 3076.0
96 26 2810.0
23 89 258.0
50 57 4288.0
24 84 2612.0
