*Vertices 100
1 "2964"
2 "2903"
3 "2989"
4 "2965"
5 "2984"
6 "2994"
7 "2939"
8 "2958"
9 "2968"
10 "2957"
11 "2990"
12 "2940"
13 "2909"
14 "2917"
15 "2967"
16 "2971"
17 "2937"
18 "2962"
19 "2987"
20 "2907"
21 "2901"
22 "2975"
23 "2999"
24 "2995"
25 "2906"
26 "2963"
27 "2908"
28 "2997"
29 "2986"
30 "2904"
31 "2942"
32 "2910"
33 "2983"
34 "2972"
35 "2977"
36 "2981"
37 "2902"
38 "2913"
39 "2973"
40 "2946"
41 "2952"
42 "2905"
43 "2947"
44 "2934"
45 "2914"
46 "2959"
47 "2996"
48 "2960"
49 "2929"
50 "2930"
51 "2993"
52 "2978"
53 "2926"
54 "2911"
55 "2992"
56 "2950"
57 "2961"
58 "2943"
59 "2933"
60 "2932"
61 "2951"
62 "2941"
63 "2979"
64 "2954"
65 "2927"
66 "2970"
67 "2955"
68 "2936"
69 "2920"
70 "2922"
71 "3000"
72 "2931"
73 "2953"
74 "2974"
75 "2969"
76 "2998"
77 "2916"
78 "2949"
79 "2938"
80 "2921"
81 "2980"
82 "2966"
83 "2919"
84 "2935"
85 "2915"
86 "2991"
87 "2925"
88 "2956"
89 "2944"
90 "2945"
91 "2948"
92 "2988"
93 "2912"
94 "2923"
95 "2982"
96 "2924"
97 "2976"
98 "2985"
99 "2928"
100 "2918"
*Edges
84 95 21.0
51 14 755.0
14 88 560.0
46 9 980.0
72 60 523.0
51 87 461.0
49 50 538.0
52 81 222.0
22 47 745.0
4 24 134.0
53 16 694.0
10 32 412.0
28 13 118.0
76 47 729.0
94 92 214.0
43 60 81.0
8 85 639.0
23 65 244.0
4 36 154.0
40 51 4.0
43 90 875.0
54 79 538.0
90 11 407.0
16 98 479.0
34 96 886.0
71 9 357.0
3 42 51.0
28 62 450.0
67 40 920.0
43 83 814.0
48 57 497.0
92 97 874.0
15 40 193.0
78 4 933.0
24 83 292.0
72 71 719.0
51 4 444.0
54 51 103.0
51 96 515.0
38 45 500.0
13 26 603.0
2 97 162.0
43 67 81.0
26 1 222.0
30 94 681.0
69 46 209.0
34 12 720.0
54 40 882.0
100 17 966.0
81 36 824.0
62 88 146.0
87 91 181.0
52 14 751.0
38 98 273.0
56 13 463.0
86 25 884.0
83 27 471.0
34 21 641.0
73 17 218.0
45 33 604.0
15 59 980.0
48 24 167.0
35 72 873.0
23 49 166.0
57 9 872.0
37 60 303.0
90 95 584.0
35 83 100.0
38 37 629.0
99 49 595.0
74 3 665.0
40 43 125.0
78 54 187.0
14 21 706.0
49 87 795.0
69 61 357.0
89 81 113.0
64 16 305.0
40 87 651.0
80 79 662.0
21 78 131.0
2 42 398.0
60 59 485.0
41 27 162.0
98 76 982.0
62 31 286.0
15 83 217.0
50 87 256.0
34 41 634.0
57 28 786.0
77 51 592.0
7 99 499.0
50 64 107.0
34 11 600.0
3 94 862.0
93 74 488.0
4 6 101.0
39 56 101.0
9 86 110.0
38 11 528.0
14 32 448.0
28 82 981.0
33 31 378.0
71 34 264.0
2 80 353.0
94 83 982.0
33 100 467.0
45 37 105.0
80 72 126.0
73 64 660.0
18 19 433.0
54 55 170.0
71 47 4.0
93 94 704.0
68 25 27.0
18 60 339.0
10 8 340.0
18 46 38.0
71 21 576.0
13 20 717.0
21 59 584.0
19 27 784.0
70 84 520.0
82 46 463.0
87 44 881.0
52 12 874.0
22 40 658.0
31 49 708.0
4 15 186.0
34 26 965.0
27 7 12.0
74 41 623.0
52 63 823.0
72 42 42.0
54 88 444.0
35 73 812.0
27 28 746.0
51 91 491.0
12 81 658.0
3 65 328.0
45 77 654.0
1 95 358.0
88 93 43.0
99 11 201.0
53 32 512.0
30 16 451.0
57 94 21.0
23 57 322.0
75 49 375.0
74 42 685.0
94 66 201.0
78 70 876.0
15 94 527.0
21 32 786.0
65 27 925.0
47 17 757.0
57 75 339.0
39 90 80.0
94 34 980.0
64 32 383.0
94 1 493.0
81 44 683.0
10 18 2.0
63 44 464.0
41 70 698.0
3 9 216.0
67 90 826.0
78 56 393.0
15 9 683.0
53 57 243.0
35 45 927.0
100 86 960.0
86 10 966.0
43 31 52.0
35 76 608.0
87 29 807.0
33 25 371.0
86 83 253.0
66 46 167.0
70 8 156.0
56 61 674.0
78 25 617.0
57 83 551.0
40 64 692.0
12 89 430.0
5 97 359.0
83 69 346.0
99 78 403.0
58 89 417.0
27 70 959.0
51 92 891.0
46 84 200.0
41 73 284.0
74 72 710.0
97 47 953.0
96 47 15.0
90 45 637.0
16 34 639.0
78 1 580.0
12 4 290.0
56 96 776.0
11 17 816.0
44 76 767.0
90 3 424.0
52 56 622.0
55 91 753.0
82 81 632.0
55 53 81.0
49 35 256.0
77 67 766.0
66 87 42.0
22 57 648.0
17 57 179.0
41 59 482.0
87 95 656.0
84 40 957.0
39 87 178.0
6 92 915.0
17 70 491.0
48 58 167.0
83 46 957.0
58 90 737.0
11 74 202.0
15 5 388.0
23 24 938.0
37 19 147.0
66 16 615.0
17 21 468.0
5 37 669.0
96 75 843.0
10 74 796.0
74 38 373.0
59 52 40.0
79 12 228.0
64 31 75.0
70 34 749.0
3 85 206.0
14 34 281.0
96 87 49.0
100 59 854.0
24 67 38.0
11 98 259.0
25 20 606.0
47 45 692.0
2 76 28.0
39 74 947.0
31 23 170.0
30 72 717.0
48 71 401.0
40 93 932.0
65 40 461.0
61 11 343.0
87 17 526.0
43 91 643.0
82 51 16.0
48 34 15.0
25 88 926.0
72 52 495.0
76 60 760.0
65 19 170.0
53 91 769.0
27 87 820.0
9 75 584.0
20 48 154.0
11 39 874.0
83 66 158.0
88 6 95.0
63 62 13.0
46 2 365.0
16 50 923.0
5 44 43.0
63 81 910.0
64 46 757.0
3 10 847.0
52 84 781.0
36 27 42.0
18 21 80.0
88 86 960.0
22 97 800.0
36 95 245.0
39 17 928.0
64 67 465.0
82 77 468.0
32 39 606.0
89 16 724.0
15 43 968.0
26 24 706.0
36 96 803.0
74 27 322.0
38 80 318.0
85 6 223.0
67 82 586.0
60 88 851.0
36 98 229.0
55 51 528.0
55 13 760.0
48 94 617.0
92 27 370.0
25 21 105.0
45 85 866.0
90 48 575.0
1 14 397.0
72 65 238.0
12 27 336.0
95 85 743.0
34 52 247.0
93 4 837.0
98 37 925.0
39 70 669.0
84 56 804.0
51 12 819.0
77 98 314.0
83 88 522.0
44 48 429.0
47 28 558.0
74 58 730.0
2 30 218.0
74 52 706.0
42 31 371.0
18 7 515.0
100 18 466.0
40 7 275.0
70 81 549.0
46 60 117.0
11 52 222.0
27 44 955.0
1 63 977.0
56 11 134.0
78 49 281.0
31 24 4.0
84 87 819.0
23 58 975.0
68 44 708.0
95 50 707.0
31 40 228.0
54 74 479.0
34 42 456.0
70 31 629.0
1 13 61.0
31 53 871.0
69 25 492.0
32 69 24.0
90 15 106.0
65 33 37.0
84 48 173.0
89 91 287.0
33 85 529.0
89 96 466.0
100 85 104.0
27 69 521.0
41 16 335.0
100 21 974.0
82 71 343.0
95 48 534.0
96 53 564.0
47 27 455.0
65 99 349.0
78 14 451.0
14 67 101.0
38 47 641.0
37 76 640.0
79 60 309.0
98 59 626.0
100 47 423.0
88 98 687.0
36 10 209.0
72 87 853.0
74 22 454.0
19 86 841.0
73 5 275.0
99 2 947.0
49 2 247.0
33 5 524.0
64 79 193.0
46 26 169.0
9 31 970.0
11 87 742.0
89 18 186.0
70 64 17.0
29 97 620.0
69 99 56.0
35 1 35.0
90 84 345.0
44 93 912.0
59 45 38.0
55 20 37.0
69 64 509.0
5 16 289.0
92 16 16.0
55 90 810.0
22 62 802.0
58 41 813.0
99 80 69.0
76 22 412.0
93 15 666.0
65 94 586.0
64 80 358.0
55 97 797.0
29 21 435.0
27 43 916.0
49 44 136.0
55 8 754.0
84 68 488.0
99 57 980.0
84 7 757.0
6 37 405.0
88 63 475.0
51 99 636.0
86 61 8.0
88 10 684.0
94 96 797.0
93 19 910.0
86 79 772.0
9 61 323.0
11 27 384.0
87 81 655.0
81 18 524.0
12 15 824.0
97 35 844.0
21 53 742.0
10 12 628.0
80 92 642.0
75 56 967.0
17 85 464.0
28 99 130.0
4 87 444.0
15 52 160.0
17 46 612.0
60 80 293.0
50 47 569.0
34 74 559.0
3 40 977.0
68 60 587.0
71 64 871.0
68 74 775.0
62 66 933.0
3 13 443.0
17 79 279.0
25 85 660.0
2 74 839.0
77 14 499.0
63 72 758.0
13 51 345.0
26 52 608.0
62 9 119.0
38 3 530.0
14 64 46.0
86 31 574.0
78 12 524.0
48 75 989.0
48 31 987.0
30 58 809.0
69 26 967.0
100 82 121.0
89 3 921.0
9 50 655.0
75 91 825.0
50 43 882.0
48 17 252.0
3 11 136.0
51 22 559.0
68 8 139.0
79 48 703.0
70 94 455.0
76 53 661.0
94 61 599.0
32 89 451.0
8 44 157.0
90 70 733.0
34 43 424.0
92 3 605.0
87 97 929.0
63 16 876.0
8 95 564.0
1 32 89.0
21 97 818.0
68 67 175.0
61 3 182.0
34 72 836.0
87 22 258.0
73 52 490.0
52 99 163.0
73 2 968.0
49 27 708.0
62 40 556.0
19 34 575.0
71 67 926.0
73 69 189.0
5 98 24.0
19 92 541.0
35 52 606.0
32 72 429.0
10 93 846.0
85 47 543.0
77 99 18.0
86 48 218.0
11 60 963.0
74 53 79.0
2 28 526.0
37 100 379.0
57 25 223.0
50 21 572.0
78 6 235.0
34 39 753.0
87 80 100.0
54 61 96.0
63 91 358.0
25 77 382.0
90 86 104.0
100 52 569.0
97 72 298.0
75 100 184.0
67 10 303.0
40 96 935.0
41 50 468.0
30 84 146.0
91 29 829.0
70 5 613.0
89 36 43.0
57 85 617.0
53 65 792.0
4 52 274.0
38 99 964.0
39 35 356.0
38 100 640.0
85 67 179.0
7 74 272.0
95 2 688.0
38 46 182.0
100 69 311.0
89 90 45.0
12 23 627.0
97 63 688.0
20 65 5.0
13 47 357.0
26 33 776.0
68 27 390.0
90 40 201.0
56 66 537.0
13 4 656.0
59 44 234.0
46 42 869.0
20 39 642.0
88 27 144.0
85 12 174.0
32 54 691.0
48 25 77.0
76 23 612.0
17 75 978.0
31 65 929.0
20 33 194.0
70 47 53.0
94 47 912.0
79 43 975.0
97 37 164.0
97 54 648.0
75 70 816.0
6 86 171.0
68 65 576.0
4 25 760.0
83 11 6.0
41 38 677.0
86 40 890.0
59 67 247.0
60 24 649.0
35 82 888.0
39 1 471.0
51 70 410.0
16 80 781.0
27 5 102.0
84 59 942.0
17 26 698.0
52 82 589.0
45 51 604.0
74 64 75.0
53 84 756.0
89 60 78.0
66 39 298.0
28 33 335.0
14 60 959.0
10 73 765.0
80 70 528.0
100 74 691.0
38 79 465.0
28 87 979.0
97 25 548.0
34 23 517.0
7 12 224.0
62 68 522.0
45 1 255.0
18 68 396.0
37 2 9.0
97 7 884.0
60 38 908.0
23 85 681.0
55 36 840.0
77 81 722.0
20 72 239.0
82 17 148.0
61 53 910.0
77 71 363.0
94 69 78.0
49 59 388.0
29 4 770.0
88 49 908.0
18 63 161.0
83 41 806.0
100 45 961.0
63 83 788.0
86 55 842.0
98 29 420.0
29 78 36.0
21 37 83.0
50 72 818.0
90 66 750.0
82 15 586.0
31 58 63.0
93 70 248.0
7 54 953.0
29 45 869.0
35 64 178.0
44 52 905.0
6 24 291.0
53 95 929.0
44 45 833.0
48 12 449.0
3 6 50.0
90 57 247.0
84 50 409.0
27 13 159.0
78 19 903.0
97 76 324.0
12 35 56.0
91 78 89.0
55 43 791.0
87 53 610.0
55 77 890.0
2 26 893.0
94 89 157.0
33 48 350.0
38 19 870.0
19 23 610.0
59 87 952.0
16 2 384.0
95 12 556.0
32 2 120.0
43 63 970.0
56 72 127.0
63 69 27.0
87 47 59.0
17 72 834.0
23 71 12.0
82 24 543.0
68 81 340.0
35 74 857.0
59 1 581.0
10 50 351.0
61 8 875.0
63 24 203.0
32 78 679.0
10 41 930.0
2 20 203.0
69 77 785.0
88 80 352.0
12 62 783.0
58 20 185.0
44 84 121.0
65 67 291.0
84 54 911.0
43 71 136.0
11 86 726.0
42 85 675.0
23 69 40.0
28 76 687.0
67 88 902.0
45 36 143.0
69 80 908.0
11 97 38.0
84 63 127.0
11 33 116.0
80 19 976.0
32 94 493.0
30 42 690.0
53 29 574.0
91 62 783.0
18 83 348.0
67 76 168.0
99 8 104.0
54 93 77.0
4 76 760.0
91 64 791.0
42 63 203.0
47 93 705.0
43 56 449.0
49 83 133.0
95 91 687.0
68 36 975.0
54 33 805.0
93 52 531.0
66 15 387.0
79 7 793.0
9 29 453.0
82 18 875.0
70 95 902.0
66 69 651.0
74 45 306.0
61 13 990.0
61 10 267.0
57 49 496.0
99 47 833.0
43 35 443.0
53 37 669.0
21 4 616.0
65 77 355.0
80 82 930.0
57 76 201.0
13 32 924.0
10 100 60.0
64 38 119.0
35 50 480.0
34 95 198.0
25 55 921.0
96 52 536.0
68 69 352.0
92 75 623.0
36 11 382.0
10 39 836.0
33 98 530.0
92 26 583.0
29 27 348.0
79 6 81.0
9 67 574.0
92 78 458.0
2 77 322.0
25 70 519.0
52 23 937.0
62 26 885.0
47 75 236.0
19 56 984.0
9 45 576.0
61 48 592.0
40 11 356.0
65 44 852.0
50 79 629.0
4 8 390.0
96 93 135.0
51 6 248.0
52 75 940.0
25 18 908.0
18 37 516.0
47 39 376.0
40 76 495.0
65 97 319.0
1 43 339.0
29 72 350.0
5 78 256.0
95 79 763.0
57 32 781.0
59 30 152.0
99 88 850.0
34 37 446.0
25 51 122.0
3 76 600.0
61 75 517.0
3 52 762.0
70 46 239.0
42 58 105.0
43 99 684.0
62 39 150.0
47 2 936.0
3 86 261.0
41 64 6.0
90 82 357.0
71 40 785.0
39 14 310.0
43 98 189.0
21 40 172.0
83 36 71.0
60 83 138.0
52 53 701.0
43 73 860.0
16 42 53.0
4 82 351.0
82 78 372.0
20 27 465.0
61 78 106.0
57 18 513.0
88 39 191.0
8 46 748.0
94 86 382.0
42 9 582.0
92 8 933.0
21 27 450.0
81 16 819.0
24 85 565.0
21 35 172.0
22 39 518.0
98 39 629.0
9 80 583.0
57 87 845.0
46 48 520.0
66 74 150.0
68 17 254.0
8 77 751.0
42 98 916.0
68 63 459.0
38 27 380.0
38 66 683.0
100 83 316.0
24 80 815.0
67 83 174.0
66 28 780.0
37 27 546.0
81 19 103.0
23 8 449.0
24 40 864.0
21 1 376.0
9 93 605.0
30 80 707.0
13 66 487.0
99 90 552.0
76 18 931.0
79 72 831.0
75 66 845.0
2 29 376.0
42 25 472.0
48 15 739.0
89 72 13.0
98 20 385.0
29 63 220.0
43 84 982.0
36 50 247.0
94 20 27.0
2 8 463.0
12 30 528.0
49 61 161.0
22 6 795.0
30 78 204.0
62 70 666.0
69 10 50.0
94 44 429.0
30 43 545.0
29 19 598.0
16 1 663.0
30 37 401.0
73 81 478.0
78 17 51.0
21 3 705.0
42 49 612.0
79 23 661.0
24 47 511.0
30 48 656.0
46 68 262.0
6 56 239.0
18 93 282.0
51 9 354.0
98 71 320.0
25 67 520.0
1 99 753.0
51 57 158.0
85 77 116.0
90 69 923.0
56 34 91.0
62 46 643.0
36 51 213.0
39 48 311.0
18 80 605.0
93 38 446.0
33 2 514.0
16 31 433.0
13 76 626.0
82 39 837.0
92 36 100.0
98 69 683.0
10 83 624.0
69 29 429.0
18 32 407.0
61 41 66.0
14 97 143.0
64 34 790.0
28 72 692.0
45 62 956.0
40 34 697.0
85 87 166.0
42 20 303.0
64 42 231.0
29 61 372.0
88 9 382.0
95 33 251.0
81 91 902.0
4 94 933.0
96 28 741.0
21 67 577.0
19 1 278.0
98 94 272.0
100 44 909.0
6 95 856.0
79 39 499.0
7 21 393.0
91 1 349.0
11 29 841.0
49 89 547.0
99 42 788.0
29 55 474.0
4 57 725.0
62 41 882.0
93 92 488.0
92 59 118.0
53 24 865.0
45 22 778.0
100 8 841.0
34 87 570.0
19 51 451.0
83 19 412.0
3 83 877.0
15 35 563.0
62 37 534.0
14 100 568.0
53 25 865.0
20 44 761.0
14 83 104.0
70 9 704.0
25 16 454.0
76 20 594.0
62 85 27.0
73 7 495.0
62 13 207.0
98 24 919.0
6 28 153.0
1 33 448.0
16 49 757.0
30 45 809.0
91 18 122.0
43 46 592.0
18 26 594.0
13 94 629.0
49 84 419.0
35 99 817.0
29 15 377.0
3 25 784.0
51 78 742.0
25 93 944.0
17 30 347.0
50 26 821.0
77 19 73.0
61 72 21.0
10 11 71.0
24 69 38.0
86 23 784.0
3 69 380.0
69 1 229.0
77 23 72.0
20 46 451.0
24 92 448.0
11 48 445.0
82 85 333.0
61 100 660.0
45 64 824.0
59 16 154.0
5 13 519.0
96 38 115.0
96 90 764.0
16 47 700.0
6 18 962.0
41 25 178.0
13 84 452.0
26 20 562.0
57 8 739.0
3 32 242.0
79 42 621.0
57 91 101.0
56 80 761.0
31 94 462.0
36 75 87.0
72 100 784.0
33 50 329.0
35 53 637.0
14 19 427.0
99 16 551.0
48 64 981.0
17 56 399.0
53 14 623.0
23 99 733.0
89 79 502.0
84 61 665.0
6 10 311.0
1 4 941.0
80 67 181.0
6 55 793.0
78 57 75.0
